"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000317","202007031540","2020-07-03 16:03:54"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000333","202007031540","2020-07-03 16:03:57"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000034","202007031540","2020-07-03 16:04:00"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000147","202007031540","2020-07-03 16:04:04"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000222","202007031540","2020-07-03 16:04:08"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000103","202007031540","2020-07-03 16:04:11"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000160","202007031540","2020-07-03 16:04:15"
"서울시","32","1","SDOT001","2992","00Original","0000002992","00000000-2","202007031550","2020-07-03 16:14:19"
"서울시","32","1","SDOT001","2993","00Original","0000002993","00000000-2","202007031550","2020-07-03 16:14:23"
"서울시","32","1","SDOT001","2994","00Original","0000002994","00000000-2","202007031550","2020-07-03 16:14:26"
"서울시","32","1","SDOT001","2995","00Original","0000002995","00000000-2","202007031550","2020-07-03 16:14:30"
"서울시","32","1","SDOT001","2996","00Original","0000002996","00000000-2","202007031550","2020-07-03 16:14:33"
"서울시","32","1","SDOT001","2997","00Original","0000002997","00000000-2","202007031550","2020-07-03 16:14:37"
"서울시","32","1","SDOT001","2998","00Original","0000002998","00000000-2","202007031550","2020-07-03 16:14:40"
"서울시","32","1","SDOT001","2999","00Original","0000002999","00000000-2","202007031550","2020-07-03 16:14:44"
"서울시","32","1","SDOT001","3000","00Original","0000003000","00000000-2","202007031550","2020-07-03 16:14:47"
"서울시","32","1","SDOT001","3001","00Original","0000003001","00000000-2","202007031550","2020-07-03 16:14:51"
"서울시","32","1","SDOT001","3002","00Original","0000003002","00000000-2","202007031550","2020-07-03 16:14:55"
"서울시","32","1","SDOT001","3003","00Original","0000003003","00000000-2","202007031550","2020-07-03 16:14:58"
"서울시","32","1","SDOT001","3004","00Original","0000003004","00000000-2","202007031550","2020-07-03 16:15:02"
"서울시","32","1","SDOT001","3005","00Original","0000003005","00000000-2","202007031550","2020-07-03 16:15:05"
"서울시","32","1","SDOT001","3006","00Original","0000003006","00000000-2","202007031550","2020-07-03 16:15:08"
"서울시","32","1","SDOT001","3007","00Original","0000003007","00000000-2","202007031550","2020-07-03 16:15:12"
"서울시","32","1","SDOT001","3008","00Original","0000003008","00000000-2","202007031550","2020-07-03 16:15:16"
"서울시","32","1","SDOT001","3009","00Original","0000003009","00000000-2","202007031550","2020-07-03 16:15:19"
"서울시","32","1","SDOT001","3010","00Original","0000003010","00000000-2","202007031550","2020-07-03 16:15:23"
"서울시","32","1","SDOT001","3011","00Original","0000003011","00000000-2","202007031550","2020-07-03 16:15:27"
"서울시","32","1","SDOT001","3012","00Original","0000003012","00000000-2","202007031550","2020-07-03 16:15:30"
"서울시","32","1","SDOT001","3013","00Original","0000003013","00000000-2","202007031550","2020-07-03 16:15:34"
"서울시","32","1","SDOT001","3014","00Original","0000003014","00000000-2","202007031550","2020-07-03 16:15:38"
"서울시","32","1","SDOT001","3015","00Original","0000003015","00000000-2","202007031550","2020-07-03 16:15:41"
"서울시","32","1","SDOT001","3016","00Original","0000003016","00000000-2","202007031550","2020-07-03 16:15:45"
"서울시","32","1","SDOT001","3017","00Original","0000003017","00000000-2","202007031550","2020-07-03 16:15:49"
"서울시","32","1","SDOT001","3018","00Original","0000003018","00000000-2","202007031550","2020-07-03 16:15:52"
"서울시","32","1","SDOT001","3019","00Original","0000003019","00000000-2","202007031550","2020-07-03 16:15:56"
"서울시","32","1","SDOT001","3020","00Original","0000003020","00000000-2","202007031550","2020-07-03 16:16:00"
"서울시","32","1","SDOT001","3021","00Original","0000003021","00000000-2","202007031550","2020-07-03 16:16:04"
"서울시","32","1","SDOT001","3022","00Original","0000003022","00000000-2","202007031550","2020-07-03 16:16:08"
"서울시","32","1","SDOT001","3023","00Original","0000003023","00000000-2","202007031550","2020-07-03 16:16:11"
"서울시","32","1","SDOT001","3024","00Original","0000003024","00000000-2","202007031550","2020-07-03 16:16:15"
"서울시","32","1","SDOT001","3025","00Original","0000003025","00000000-2","202007031550","2020-07-03 16:16:18"
"서울시","32","1","SDOT001","3026","00Original","0000003026","00000000-2","202007031550","2020-07-03 16:16:22"
"서울시","32","1","SDOT001","3027","00Original","0000003027","00000000-2","202007031550","2020-07-03 16:16:25"
"서울시","32","1","SDOT001","3028","00Original","0000003028","00000000-2","202007031550","2020-07-03 16:16:29"
"서울시","32","1","SDOT001","3029","00Original","0000003029","00000000-2","202007031550","2020-07-03 16:16:33"
"서울시","32","1","SDOT001","3030","00Original","0000003030","00000000-2","202007031550","2020-07-03 16:16:36"
"서울시","32","1","SDOT001","3031","00Original","0000003031","00000000-2","202007031550","2020-07-03 16:16:39"
"서울시","32","1","SDOT001","3032","00Original","0000003032","00000000-2","202007031550","2020-07-03 16:16:43"
"서울시","32","1","SDOT001","3033","00Original","0000003033","00000000-2","202007031550","2020-07-03 16:16:47"
"서울시","32","1","SDOT001","3034","00Original","0000003034","00000000-2","202007031550","2020-07-03 16:16:50"
"서울시","32","1","SDOT001","3035","00Original","0000003035","00000000-2","202007031550","2020-07-03 16:16:54"
"서울시","32","1","SDOT001","3036","00Original","0000003036","00000000-2","202007031550","2020-07-03 16:16:57"
"서울시","32","1","SDOT001","3037","00Original","0000003037","00000000-2","202007031550","2020-07-03 16:17:01"
"서울시","32","1","SDOT001","3038","00Original","0000003038","00000000-2","202007031550","2020-07-03 16:17:04"
"서울시","32","1","SDOT001","3039","00Original","0000003039","00000000-2","202007031550","2020-07-03 16:17:08"
"서울시","32","1","SDOT001","3040","00Original","0000003040","00000000-2","202007031550","2020-07-03 16:17:11"
"서울시","32","1","SDOT001","3041","00Original","0000003041","00000000-2","202007031550","2020-07-03 16:17:15"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000277","202007031600","2020-07-03 16:27:19"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000170","202007031600","2020-07-03 16:27:23"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000449","202007031600","2020-07-03 16:27:27"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000295","202007031600","2020-07-03 16:27:30"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000314","202007031600","2020-07-03 16:27:34"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000322","202007031600","2020-07-03 16:27:37"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000325","202007031600","2020-07-03 16:27:41"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000106","202007031600","2020-07-03 16:27:44"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000226","202007031600","2020-07-03 16:27:48"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000107","202007031600","2020-07-03 16:27:51"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000369","202007031600","2020-07-03 16:27:55"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000277","202007031600","2020-07-03 16:27:59"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000154","202007031600","2020-07-03 16:28:02"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000357","202007031600","2020-07-03 16:28:05"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000298","202007031600","2020-07-03 16:28:09"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000108","202007031600","2020-07-03 16:28:15"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000393","202007031600","2020-07-03 16:28:19"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000279","202007031600","2020-07-03 16:28:23"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000148","202007031600","2020-07-03 16:28:26"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000303","202007031600","2020-07-03 16:28:30"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000188","202007031600","2020-07-03 16:28:34"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000167","202007031600","2020-07-03 16:28:37"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000372","202007031600","2020-07-03 16:28:41"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000125","202007031600","2020-07-03 16:28:44"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000134","202007031600","2020-07-03 16:28:48"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000338","202007031600","2020-07-03 16:28:51"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000120","202007031600","2020-07-03 16:28:55"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000155","202007031600","2020-07-03 16:28:59"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000641","202007031600","2020-07-03 16:29:03"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000210","202007031600","2020-07-03 16:29:06"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000235","202007031600","2020-07-03 16:29:10"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000173","202007031600","2020-07-03 16:29:13"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000273","202007031600","2020-07-03 16:29:17"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000193","202007031600","2020-07-03 16:29:21"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000179","202007031600","2020-07-03 16:29:25"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000298","202007031600","2020-07-03 16:29:28"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000164","202007031600","2020-07-03 16:29:32"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000285","202007031600","2020-07-03 16:29:36"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000181","202007031600","2020-07-03 16:29:39"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000446","202007031600","2020-07-03 16:29:43"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000162","202007031600","2020-07-03 16:29:47"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000297","202007031600","2020-07-03 16:29:50"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000664","202007031600","2020-07-03 16:29:54"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000522","202007031600","2020-07-03 16:29:57"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000574","202007031600","2020-07-03 16:30:01"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000086","202007031600","2020-07-03 16:30:05"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000266","202007031600","2020-07-03 16:30:08"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000373","202007031600","2020-07-03 16:30:12"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000178","202007031600","2020-07-03 16:30:16"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000282","202007031600","2020-07-03 16:30:19"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000262","202007031620","2020-07-03 16:40:23"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000166","202007031620","2020-07-03 16:40:26"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000480","202007031620","2020-07-03 16:40:30"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000229","202007031620","2020-07-03 16:40:33"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000327","202007031620","2020-07-03 16:40:37"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000359","202007031620","2020-07-03 16:40:40"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000296","202007031620","2020-07-03 16:40:44"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000124","202007031620","2020-07-03 16:40:47"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000230","202007031620","2020-07-03 16:40:51"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000117","202007031620","2020-07-03 16:40:54"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000362","202007031620","2020-07-03 16:40:58"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000276","202007031620","2020-07-03 16:41:01"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000154","202007031620","2020-07-03 16:41:05"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000333","202007031620","2020-07-03 16:41:08"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000330","202007031620","2020-07-03 16:41:12"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000127","202007031620","2020-07-03 16:41:16"
